transaction_id,timestamp,amount,merchant_category,transaction_type,hour_of_day,day_of_week,is_international,customer_age,account_age_days,distance_from_home,city,country,num_transactions_last_hour,avg_amount_last_24h,is_fraud
TXN-000214,2026-01-18 09:40:56,704.97,electronics,refund,9,6,1,37,202,579.2,Lagos,Nigeria,1,14.2,0
TXN-000215,2026-01-07 02:09:33,3731.72,healthcare,transfer,2,2,1,43,3417,138.8,Moscow,Russia,0,89.06,1
TXN-000216,2026-02-07 19:26:40,40.57,grocery,withdrawal,19,5,1,40,596,2.3,Lagos,Nigeria,3,11.3,0
TXN-000217,2026-03-01 01:28:03,28.93,grocery,purchase,1,6,1,50,1089,321.8,Tokyo,Japan,1,90.66,0
TXN-000218,2026-01-25 12:27:00,419.41,online_shopping,refund,12,6,1,38,817,76.4,Moscow,Russia,2,53.33,0
TXN-000219,2026-02-28 20:24:27,181.5,restaurant,purchase,20,5,1,35,367,166.6,Dubai,UAE,2,217.34,0
TXN-000220,2026-02-16 19:46:32,184.86,atm_withdrawal,purchase,19,0,1,28,944,197.9,London,UK,2,89.99,0
TXN-000221,2026-01-13 23:45:02,380.85,online_shopping,purchase,23,1,1,44,1994,131.7,Seoul,South Korea,2,237.41,0
TXN-000222,2026-01-09 17:55:58,1005.22,travel,payment,17,4,1,67,363,87.7,Sydney,Australia,2,31.51,0
TXN-000223,2026-02-26 12:03:21,79.37,gas_station,withdrawal,12,3,1,50,256,159.7,São Paulo,Brazil,1,19.96,0
TXN-000224,2026-01-05 16:09:27,219.92,clothing,purchase,16,0,1,49,2669,51.2,Mumbai,India,1,1042.21,0
TXN-000225,2026-02-27 19:23:24,48.85,restaurant,refund,19,4,1,55,1773,70.1,Moscow,Russia,1,75.78,0
TXN-000226,2026-01-09 05:50:44,175.08,clothing,payment,5,4,1,18,2678,293.6,Paris,France,3,20.33,0
TXN-000227,2026-02-16 15:22:44,2800.68,healthcare,payment,15,0,1,45,1425,26.4,Shanghai,China,0,64.14,1
TXN-000228,2026-02-12 09:50:13,458.62,electronics,withdrawal,9,3,1,42,115,55.9,Paris,France,1,22.95,0
TXN-000229,2026-01-24 07:42:08,556.44,healthcare,payment,7,5,1,20,3247,28.3,Moscow,Russia,3,304.86,0
TXN-000230,2026-01-13 15:48:52,960.99,gambling,withdrawal,15,1,1,33,2688,74.6,Seoul,South Korea,2,40.46,0
TXN-000231,2026-01-25 02:14:28,246.93,entertainment,purchase,2,6,1,37,2027,310.9,Dubai,UAE,1,62.3,0
TXN-000232,2026-01-07 13:28:18,167.8,grocery,purchase,13,2,1,32,899,244.1,Dubai,UAE,2,41.44,0
TXN-000233,2026-02-05 14:27:51,2049.67,gambling,withdrawal,14,3,1,51,2873,880.8,Mumbai,India,2,55.04,0
TXN-000234,2026-02-09 22:03:58,94.35,entertainment,purchase,22,0,1,31,3551,267.0,Toronto,Canada,3,10.38,0
TXN-000235,2026-02-17 12:38:31,1607.53,healthcare,purchase,12,1,1,63,3386,27.9,Toronto,Canada,2,21.8,0
TXN-000236,2026-01-23 02:20:25,1945.58,healthcare,purchase,2,4,1,40,1494,189.0,Seoul,South Korea,1,18.36,0
TXN-000237,2026-01-30 11:09:43,450.25,electronics,purchase,11,4,1,27,395,89.9,Moscow,Russia,3,249.46,0
TXN-000238,2026-01-03 00:29:44,1237.93,online_shopping,purchase,0,5,1,35,923,224.9,Berlin,Germany,6,45.18,1
TXN-000239,2026-01-21 02:14:04,115.29,grocery,transfer,2,2,1,18,2876,108.3,Toronto,Canada,3,40.36,0
TXN-000240,2026-02-02 21:37:47,17.56,gas_station,purchase,21,0,1,72,3472,333.4,Mumbai,India,2,43.11,0
TXN-000241,2026-01-31 13:23:49,227.23,clothing,purchase,13,5,1,30,3505,418.1,Tokyo,Japan,2,162.55,0
TXN-000242,2026-01-29 18:42:01,1466.44,online_shopping,payment,18,3,1,26,1300,397.1,Toronto,Canada,2,167.08,0
TXN-000243,2026-01-25 13:10:31,152.74,entertainment,transfer,13,6,1,45,2237,149.8,Lagos,Nigeria,0,46.51,0
TXN-000244,2026-01-25 08:53:09,643.17,online_shopping,purchase,8,6,1,60,2887,6.5,Paris,France,3,45.64,0
TXN-000245,2026-01-20 05:02:27,11492.41,cryptocurrency,payment,5,1,1,20,3256,381.3,London,UK,2,73.68,1
TXN-000246,2026-01-08 07:25:29,570.14,atm_withdrawal,transfer,7,3,1,40,2487,104.4,Berlin,Germany,5,29.87,0
TXN-000247,2026-01-31 22:56:07,76.63,utilities,purchase,22,5,1,29,1231,75.6,Berlin,Germany,3,44.86,0
TXN-000248,2026-01-07 11:57:33,69.78,grocery,purchase,11,2,1,28,2776,113.2,Lagos,Nigeria,2,94.0,0
TXN-000249,2026-02-25 09:38:27,61.32,restaurant,purchase,9,2,1,20,3121,300.0,São Paulo,Brazil,1,72.73,0
TXN-000250,2026-02-24 10:27:45,214.0,clothing,purchase,10,1,1,32,486,146.7,Sydney,Australia,1,50.37,0
TXN-000251,2026-02-26 22:41:52,82.89,restaurant,purchase,22,3,1,26,2232,225.1,Paris,France,3,7.1,0
TXN-000252,2026-01-09 07:19:25,38.64,entertainment,withdrawal,7,4,1,37,1744,273.2,São Paulo,Brazil,2,32.26,0
TXN-000253,2026-02-09 12:44:16,664.74,electronics,withdrawal,12,0,1,18,2033,77.3,Mexico City,Mexico,4,800.05,0
TXN-000254,2026-02-22 02:27:02,1257.79,travel,withdrawal,2,6,1,44,406,127.0,Berlin,Germany,1,32.06,0
TXN-000255,2026-02-18 04:51:24,660.36,electronics,purchase,4,2,1,54,1151,209.0,São Paulo,Brazil,2,93.59,0
TXN-000256,2026-01-17 21:35:32,1012.49,electronics,refund,21,5,1,18,3130,51.7,Berlin,Germany,1,50.93,0
TXN-000257,2026-01-25 15:54:01,90.83,gas_station,withdrawal,15,6,1,50,2806,168.3,Seoul,South Korea,1,37.89,0
TXN-000258,2026-01-19 19:14:08,63.29,grocery,purchase,19,0,0,59,565,287.6,New York,USA,4,35.58,0
TXN-000259,2026-02-26 07:07:26,394.12,entertainment,transfer,7,3,0,18,3262,40.6,New York,USA,4,129.56,0
TXN-000260,2026-02-20 21:07:40,22.72,grocery,refund,21,4,1,29,2904,6.4,Mexico City,Mexico,3,130.78,0
TXN-000261,2026-02-21 03:21:25,98.47,restaurant,refund,3,5,1,18,2225,237.3,Shanghai,China,1,238.1,0
TXN-000262,2026-01-28 00:41:17,998.27,electronics,purchase,0,2,1,38,2508,33.2,Mumbai,India,1,19.75,0
TXN-000263,2026-02-14 01:02:57,893.6,online_shopping,transfer,1,5,1,51,2968,29.3,Moscow,Russia,1,123.47,0
TXN-000264,2026-02-18 14:34:11,59.84,gas_station,payment,14,2,1,32,1711,212.5,Mumbai,India,1,47.25,0
TXN-000265,2026-01-03 20:24:19,84.27,clothing,purchase,20,5,1,24,1457,101.8,Seoul,South Korea,2,52.55,0
TXN-000266,2026-02-26 04:05:48,144.84,clothing,withdrawal,4,3,1,38,661,180.4,Berlin,Germany,3,123.24,1
TXN-000267,2026-02-22 22:36:55,1853.47,gambling,purchase,22,6,0,27,443,180.4,New York,USA,2,27.68,0
TXN-000268,2026-01-13 07:53:27,98.25,grocery,purchase,7,1,1,37,3567,176.7,Dubai,UAE,1,13.24,0
TXN-000269,2026-02-23 09:20:14,50.91,grocery,payment,9,0,0,47,1233,59.7,New York,USA,1,83.11,0
TXN-000270,2026-01-14 12:05:34,201.74,online_shopping,payment,12,2,1,30,3517,92.2,Seoul,South Korea,2,66.05,0
TXN-000271,2026-01-26 14:04:25,290.09,electronics,transfer,14,0,1,44,3604,188.2,Dubai,UAE,0,162.51,0
TXN-000272,2026-02-24 14:18:42,47.03,restaurant,withdrawal,14,1,1,39,2467,269.0,Moscow,Russia,3,40.91,0
TXN-000273,2026-02-27 13:36:47,49.95,gas_station,purchase,13,4,1,27,463,25.5,Shanghai,China,1,39.14,0
TXN-000274,2026-01-03 21:07:23,2377.92,wire_transfer,refund,21,5,1,50,2631,57.1,Moscow,Russia,1,43.84,0
TXN-000275,2026-02-08 01:42:44,147.34,clothing,withdrawal,1,6,1,36,2711,219.2,Mumbai,India,2,174.97,0
TXN-000276,2026-01-09 04:09:19,44.76,restaurant,purchase,4,4,0,42,447,179.0,New York,USA,1,85.76,0
TXN-000277,2026-02-04 21:00:19,549.96,clothing,purchase,21,2,0,32,2198,84.6,New York,USA,1,159.27,0
TXN-000278,2026-02-16 04:46:51,173.29,grocery,withdrawal,4,0,1,18,2972,212.4,Mexico City,Mexico,1,23.56,1
TXN-000279,2026-01-14 02:51:47,654.37,electronics,purchase,2,2,1,34,1802,391.5,London,UK,1,32.88,1
TXN-000280,2026-02-18 18:17:34,129.95,clothing,purchase,18,2,1,39,2310,6.2,Mexico City,Mexico,3,141.39,0
TXN-000281,2026-01-07 14:54:45,96.99,grocery,purchase,14,2,1,23,575,57.3,Seoul,South Korea,1,87.36,0
TXN-000282,2026-02-05 21:28:46,63.94,utilities,payment,21,3,1,47,2029,61.1,Seoul,South Korea,2,206.16,0
TXN-000283,2026-02-21 19:24:05,40.59,restaurant,purchase,19,5,1,42,831,131.9,Mumbai,India,2,63.95,0
TXN-000284,2026-02-05 21:51:51,30.94,gas_station,purchase,21,3,1,27,3059,234.5,Mexico City,Mexico,1,87.17,0
TXN-000285,2026-01-04 11:33:12,95.34,gas_station,withdrawal,11,6,1,67,1834,301.6,Lagos,Nigeria,2,27.04,0
TXN-000286,2026-01-02 01:59:23,83.0,grocery,purchase,1,4,1,54,3374,260.0,Sydney,Australia,2,21.07,0
TXN-000287,2026-01-02 09:23:03,115.65,grocery,purchase,9,4,0,28,1132,147.3,New York,USA,2,51.65,0
TXN-000288,2026-01-22 19:49:42,22.47,restaurant,withdrawal,19,3,1,43,2060,146.2,Dubai,UAE,5,541.3,0
TXN-000289,2026-01-02 14:11:36,1403.88,electronics,purchase,14,4,1,36,3228,137.8,Lagos,Nigeria,2,6.64,0
TXN-000290,2026-02-05 12:35:21,2017.79,travel,purchase,12,3,1,64,1380,170.7,Seoul,South Korea,2,22.62,0
TXN-000291,2026-02-09 18:13:38,67.6,grocery,transfer,18,0,1,28,2015,16.4,Lagos,Nigeria,3,2.25,1
TXN-000292,2026-01-31 02:16:27,190.42,clothing,payment,2,5,1,54,2299,13.3,Seoul,South Korea,2,13.61,1
TXN-000293,2026-01-20 11:22:31,3529.29,gambling,purchase,11,1,1,29,1959,332.9,Tokyo,Japan,2,59.81,1
TXN-000294,2026-01-02 19:05:07,761.3,healthcare,transfer,19,4,1,26,2179,177.3,Paris,France,5,34.48,0
TXN-000295,2026-01-22 10:18:07,252.34,online_shopping,withdrawal,10,3,1,18,2036,116.9,Seoul,South Korea,0,18.94,0
TXN-000296,2026-02-08 18:11:14,63.89,restaurant,refund,18,6,1,18,2714,103.4,London,UK,2,126.01,0
TXN-000297,2026-02-28 19:53:46,43.93,grocery,refund,19,5,1,41,376,363.4,Tokyo,Japan,0,174.59,0
TXN-000298,2026-02-26 12:24:53,571.62,online_shopping,purchase,12,3,1,46,2055,119.9,São Paulo,Brazil,3,47.41,0
TXN-000299,2026-01-14 13:34:29,744.9,gambling,withdrawal,13,2,1,56,348,90.2,Mexico City,Mexico,1,10.1,0
TXN-000300,2026-02-22 21:51:57,1215.41,electronics,withdrawal,21,6,1,40,3057,111.7,Berlin,Germany,0,36.53,0
TXN-000301,2026-03-01 01:03:16,3869.09,electronics,purchase,1,6,1,48,644,15.6,Dubai,UAE,0,179.57,1
TXN-000302,2026-02-05 17:51:58,130.89,gas_station,purchase,17,3,1,50,377,24.6,Tokyo,Japan,2,181.72,0
TXN-000303,2026-01-11 01:43:11,80.93,restaurant,purchase,1,6,1,42,2270,312.1,Mexico City,Mexico,2,19.74,1
TXN-000304,2026-01-22 18:36:17,78.28,grocery,payment,18,3,1,47,2081,3.3,Shanghai,China,1,30.27,0
TXN-000305,2026-01-15 01:51:38,60.82,grocery,withdrawal,1,3,1,49,172,353.9,Lagos,Nigeria,2,122.42,0
TXN-000306,2026-01-04 16:33:28,838.39,online_shopping,purchase,16,6,1,37,2551,116.8,Mexico City,Mexico,1,164.5,0
TXN-000307,2026-02-01 04:22:04,11.62,restaurant,payment,4,6,1,65,1578,87.5,Berlin,Germany,1,114.62,0
TXN-000308,2026-01-15 02:05:11,59.15,atm_withdrawal,purchase,2,3,1,42,3219,23.6,Moscow,Russia,1,61.96,0
TXN-000309,2026-02-17 08:59:13,109.71,grocery,refund,8,1,1,27,3405,116.9,São Paulo,Brazil,1,92.23,0
TXN-000310,2026-02-15 07:55:48,77.92,grocery,transfer,7,6,1,18,2937,446.3,Lagos,Nigeria,1,24.8,0
TXN-000311,2026-02-26 18:55:26,541.97,online_shopping,purchase,18,3,1,39,1696,56.8,Sydney,Australia,1,90.69,0
TXN-000312,2026-02-23 17:46:17,206.68,restaurant,payment,17,0,1,45,3442,49.4,Seoul,South Korea,3,57.12,0
TXN-000313,2026-02-10 00:50:42,2464.59,travel,purchase,0,1,1,38,2935,81.7,Paris,France,4,32.41,0
TXN-000314,2026-02-03 02:39:15,4892.25,gambling,purchase,2,1,1,52,1020,75.6,Tokyo,Japan,0,214.45,0
TXN-000315,2026-01-23 12:42:17,552.09,electronics,transfer,12,4,1,21,1879,35.4,Paris,France,1,20.01,0
TXN-000316,2026-02-19 15:19:26,18.82,gas_station,purchase,15,3,1,50,2157,141.3,Sydney,Australia,1,32.09,0
TXN-000317,2026-02-10 01:24:57,32.09,gas_station,refund,1,1,1,18,1522,131.9,Toronto,Canada,2,44.78,1
TXN-000318,2026-01-18 16:51:23,55.3,restaurant,withdrawal,16,6,1,51,2020,129.1,Shanghai,China,5,15.33,0
TXN-000319,2026-02-13 07:54:17,24.7,gas_station,withdrawal,7,4,1,42,3618,12.8,Dubai,UAE,0,62.98,0
TXN-000320,2026-01-30 19:17:59,291.21,entertainment,payment,19,4,1,18,1192,46.4,Mumbai,India,2,158.3,0
TXN-000321,2026-01-29 12:03:41,317.21,electronics,purchase,12,3,1,45,3402,22.2,Dubai,UAE,0,161.07,0
TXN-000322,2026-02-11 12:35:55,479.8,healthcare,payment,12,2,1,18,3580,171.1,London,UK,3,11.7,0
TXN-000323,2026-01-31 17:19:43,103.94,grocery,transfer,17,5,1,18,3255,194.3,Moscow,Russia,1,276.58,0
TXN-000324,2026-01-20 04:18:21,2161.92,wire_transfer,payment,4,1,1,18,1391,69.4,Dubai,UAE,3,48.24,0
TXN-000325,2026-01-25 15:46:53,134.77,clothing,purchase,15,6,0,44,232,54.0,New York,USA,3,667.67,0
TXN-000326,2026-01-23 05:28:24,378.31,online_shopping,purchase,5,4,1,40,2379,9.9,London,UK,1,23.76,0
TXN-000327,2026-02-08 07:50:19,70.66,restaurant,payment,7,6,1,36,3184,12.8,Mexico City,Mexico,3,26.52,0
TXN-000328,2026-01-01 15:37:06,78.45,entertainment,transfer,15,3,1,22,843,191.2,Mexico City,Mexico,3,93.07,0
TXN-000329,2026-02-21 13:47:30,94.24,utilities,transfer,13,5,1,49,3167,59.2,Shanghai,China,0,21.58,0
TXN-000330,2026-02-19 03:54:07,147.22,restaurant,payment,3,3,1,51,973,22.5,Seoul,South Korea,0,83.43,0
TXN-000331,2026-02-13 13:56:28,531.38,electronics,withdrawal,13,4,1,38,3170,43.1,Toronto,Canada,0,47.98,0
TXN-000332,2026-02-25 19:20:52,927.67,online_shopping,purchase,19,2,1,44,939,400.7,London,UK,3,166.28,0
TXN-000333,2026-02-11 01:08:42,737.98,online_shopping,purchase,1,2,1,18,2660,10.5,Toronto,Canada,3,110.24,0
TXN-000334,2026-01-18 10:58:31,123.32,grocery,refund,10,6,1,24,3511,8.3,London,UK,1,191.11,0
TXN-000335,2026-02-06 10:38:41,133.57,utilities,payment,10,4,1,31,977,58.0,Sydney,Australia,2,53.4,0
TXN-000336,2026-02-18 19:49:42,21.55,grocery,purchase,19,2,1,41,2569,19.5,Tokyo,Japan,0,61.29,0
TXN-000337,2026-01-22 22:59:34,39.56,gas_station,payment,22,3,1,22,574,115.5,Dubai,UAE,4,136.46,0
TXN-000338,2026-01-15 13:55:21,143.39,grocery,refund,13,3,1,24,2617,6.6,Seoul,South Korea,1,49.78,0
TXN-000339,2026-01-16 11:58:53,855.51,electronics,purchase,11,4,0,19,1704,256.9,New York,USA,2,192.27,0
TXN-000340,2026-02-15 12:03:13,115.54,entertainment,purchase,12,6,0,20,2707,105.0,New York,USA,3,23.18,0
TXN-000341,2026-02-14 00:22:22,1484.95,electronics,purchase,0,5,1,39,1434,442.8,Toronto,Canada,1,85.69,1
TXN-000342,2026-01-23 05:54:15,3860.63,travel,transfer,5,4,0,28,2127,417.2,New York,USA,4,15.65,0
TXN-000343,2026-02-08 09:06:25,76.24,entertainment,withdrawal,9,6,1,22,226,40.7,Tokyo,Japan,2,11.99,0
TXN-000344,2026-01-15 16:45:58,708.74,online_shopping,purchase,16,3,1,30,3364,172.7,Dubai,UAE,0,17.99,0
TXN-000345,2026-02-06 15:42:52,987.92,electronics,withdrawal,15,4,1,54,3238,362.6,Sydney,Australia,0,13.05,0
TXN-000346,2026-01-24 08:03:16,435.22,electronics,transfer,8,5,1,40,1118,88.0,Lagos,Nigeria,1,78.97,0
TXN-000347,2026-02-14 17:16:08,1957.48,healthcare,purchase,17,5,1,46,3086,56.5,Dubai,UAE,1,69.62,0
TXN-000348,2026-01-26 19:25:24,74.0,gas_station,withdrawal,19,0,1,22,3505,373.7,London,UK,2,167.69,0
TXN-000349,2026-01-26 02:07:51,5831.48,wire_transfer,transfer,2,0,1,24,2916,204.9,Seoul,South Korea,1,101.65,1
TXN-000350,2026-01-16 07:28:38,38.6,entertainment,purchase,7,4,1,56,1360,34.2,Moscow,Russia,2,22.55,0
TXN-000351,2026-02-13 00:12:13,15.06,entertainment,transfer,0,4,1,18,1752,6.0,Sydney,Australia,3,83.4,0
TXN-000352,2026-01-20 19:58:45,174.4,utilities,purchase,19,1,1,59,3394,62.7,Tokyo,Japan,1,149.61,0
TXN-000353,2026-02-20 07:06:31,1313.3,online_shopping,purchase,7,4,1,30,3632,84.4,Mexico City,Mexico,1,18.23,0
TXN-000354,2026-01-15 02:28:05,27.78,entertainment,purchase,2,3,1,46,1642,46.2,Shanghai,China,1,58.61,0
TXN-000355,2026-01-17 16:02:30,735.78,online_shopping,purchase,16,5,1,25,883,144.0,Lagos,Nigeria,5,23.14,0
TXN-000356,2026-02-26 11:08:01,1291.75,healthcare,payment,11,3,1,18,3381,223.4,Sydney,Australia,3,38.41,0
TXN-000357,2026-01-20 23:22:06,52.23,restaurant,transfer,23,1,1,42,2953,286.8,Paris,France,0,31.62,0
TXN-000358,2026-02-20 17:37:23,367.11,electronics,purchase,17,4,1,54,1272,99.1,Berlin,Germany,1,26.71,0
TXN-000359,2026-02-21 09:31:41,163.42,grocery,purchase,9,5,1,29,25,15.9,London,UK,3,44.14,0
TXN-000360,2026-01-24 07:29:43,1867.63,cryptocurrency,refund,7,5,1,30,177,109.0,Mumbai,India,2,17.42,0
TXN-000361,2026-02-28 21:15:00,6205.67,wire_transfer,purchase,21,5,1,52,2188,27.0,Lagos,Nigeria,0,52.96,1
TXN-000362,2026-01-03 07:58:57,1031.36,healthcare,withdrawal,7,5,1,24,3019,138.7,Lagos,Nigeria,0,86.51,0
TXN-000363,2026-01-16 22:39:59,67.61,gas_station,payment,22,4,1,40,329,47.5,Seoul,South Korea,2,72.19,0
TXN-000364,2026-01-28 02:14:47,410.37,electronics,transfer,2,2,1,32,900,810.9,Lagos,Nigeria,1,175.81,0
TXN-000365,2026-02-28 15:29:03,481.45,online_shopping,purchase,15,5,1,35,616,53.9,Lagos,Nigeria,0,32.95,0
TXN-000366,2026-01-05 21:51:53,4125.98,wire_transfer,payment,21,0,1,25,2530,100.4,Moscow,Russia,1,377.92,1
TXN-000367,2026-02-10 07:36:50,154.8,clothing,transfer,7,1,1,22,1707,34.1,Tokyo,Japan,2,29.23,0
TXN-000368,2026-01-23 11:33:35,2154.06,electronics,refund,11,4,1,58,1333,159.0,Mexico City,Mexico,2,37.31,0
TXN-000369,2026-01-16 11:51:04,222.99,online_shopping,purchase,11,4,1,30,866,301.0,Toronto,Canada,2,10.16,0
TXN-000370,2026-01-23 21:03:48,23.0,grocery,transfer,21,4,1,46,2263,239.5,Berlin,Germany,2,174.03,0
TXN-000371,2026-01-26 15:56:46,21.12,utilities,withdrawal,15,0,1,38,1485,212.2,Mumbai,India,4,32.62,0
TXN-000372,2026-01-04 11:30:57,419.46,clothing,purchase,11,6,1,41,207,51.6,Lagos,Nigeria,2,40.55,0
TXN-000373,2026-02-21 18:44:43,159.36,grocery,purchase,18,5,1,34,3079,665.0,Berlin,Germany,1,35.09,0
TXN-000374,2026-01-10 09:37:26,595.13,electronics,purchase,9,5,1,41,3150,7.2,Dubai,UAE,0,38.44,0
TXN-000375,2026-02-12 18:35:49,1778.66,travel,withdrawal,18,3,1,20,1870,336.6,Dubai,UAE,4,10.31,0
TXN-000376,2026-02-23 04:55:20,264.66,clothing,transfer,4,0,1,18,1629,8.5,Seoul,South Korea,1,44.47,0
TXN-000377,2026-02-24 19:51:43,64.0,utilities,withdrawal,19,1,1,21,2157,126.9,Lagos,Nigeria,1,254.19,0
TXN-000378,2026-01-19 23:06:53,510.44,online_shopping,transfer,23,0,1,33,2991,198.2,Tokyo,Japan,3,16.84,0
TXN-000379,2026-01-05 11:03:23,944.29,electronics,withdrawal,11,0,1,33,2333,165.4,Dubai,UAE,0,376.89,0
TXN-000380,2026-01-11 02:22:16,12.26,restaurant,payment,2,6,0,40,2843,31.1,New York,USA,2,33.97,0
TXN-000381,2026-02-17 13:31:26,230.53,utilities,purchase,13,1,1,31,1756,390.2,São Paulo,Brazil,2,66.61,0
TXN-000382,2026-01-09 08:45:07,72.45,clothing,purchase,8,4,1,27,1028,58.1,Paris,France,2,47.84,0
TXN-000383,2026-02-26 11:41:04,810.42,electronics,purchase,11,3,1,30,1644,110.9,Moscow,Russia,3,78.57,0
TXN-000384,2026-02-28 22:38:54,845.54,healthcare,purchase,22,5,1,37,45,174.3,Paris,France,2,65.3,0
TXN-000385,2026-01-12 15:16:06,251.81,online_shopping,purchase,15,0,1,44,1293,214.3,São Paulo,Brazil,1,24.72,0
TXN-000386,2026-01-21 23:37:03,1737.16,electronics,purchase,23,2,1,34,2372,66.6,São Paulo,Brazil,1,68.27,1
TXN-000387,2026-01-06 16:35:39,70.68,grocery,transfer,16,1,1,32,1265,29.0,Mumbai,India,2,49.04,0
TXN-000388,2026-03-01 11:23:04,223.71,online_shopping,withdrawal,11,6,1,47,3340,209.0,Dubai,UAE,2,129.12,0
TXN-000389,2026-02-25 09:41:51,11.28,gas_station,purchase,9,2,1,18,2210,30.1,São Paulo,Brazil,2,34.79,0
TXN-000390,2026-01-07 06:16:44,2805.94,travel,purchase,6,2,1,43,1115,148.5,São Paulo,Brazil,1,268.98,0
TXN-000391,2026-02-19 14:04:38,502.11,travel,purchase,14,3,1,37,2834,46.2,Moscow,Russia,2,31.63,0
TXN-000392,2026-02-07 02:33:27,88.36,grocery,transfer,2,5,1,66,3536,20.7,Lagos,Nigeria,3,40.89,0
TXN-000393,2026-02-28 05:04:22,1098.87,travel,payment,5,5,1,18,988,404.0,Dubai,UAE,2,76.58,0
TXN-000394,2026-02-25 19:10:32,630.17,gambling,purchase,19,2,1,31,1126,171.4,Toronto,Canada,3,116.7,0
TXN-000395,2026-02-20 01:17:43,239.13,online_shopping,purchase,1,4,1,49,3581,440.3,Seoul,South Korea,1,4.49,0
TXN-000396,2026-02-16 05:47:48,1676.0,healthcare,purchase,5,0,1,46,3418,63.0,Sydney,Australia,1,54.35,0
TXN-000397,2026-01-27 05:25:57,215.47,clothing,payment,5,1,1,43,358,16.1,São Paulo,Brazil,3,11.26,0
TXN-000398,2026-01-31 17:56:28,1079.57,healthcare,transfer,17,5,1,25,1690,31.3,Mumbai,India,1,172.37,0
TXN-000399,2026-01-28 15:37:30,1598.68,gambling,withdrawal,15,2,0,42,2062,147.4,New York,USA,3,89.2,0
TXN-000400,2026-01-27 13:01:24,1298.76,online_shopping,purchase,13,1,1,46,2890,251.4,Seoul,South Korea,5,103.31,0
TXN-000401,2026-01-01 00:16:58,111.46,grocery,refund,0,3,1,44,1921,29.0,Berlin,Germany,1,28.98,0
TXN-000402,2026-01-01 23:09:34,497.58,electronics,purchase,23,3,1,47,2291,64.8,Dubai,UAE,4,46.59,0
TXN-000403,2026-02-18 00:36:47,328.49,atm_withdrawal,purchase,0,2,1,55,3074,31.7,Mumbai,India,2,89.04,0
TXN-000404,2026-02-05 22:24:15,31.22,gas_station,withdrawal,22,3,1,57,1664,32.9,Seoul,South Korea,0,33.53,0
TXN-000405,2026-01-22 01:20:35,96.36,grocery,purchase,1,3,1,53,2432,267.9,Tokyo,Japan,2,3.41,0
TXN-000406,2026-02-28 00:34:57,93.0,restaurant,purchase,0,5,1,22,2004,361.5,Toronto,Canada,2,8.84,0
TXN-000407,2026-02-11 09:42:16,102.53,utilities,transfer,9,2,1,29,1093,47.5,Dubai,UAE,0,51.55,0
TXN-000408,2026-01-25 14:05:55,3531.85,travel,purchase,14,6,1,47,2308,342.6,Paris,France,4,123.82,1
TXN-000409,2026-02-17 05:12:03,103.76,entertainment,refund,5,1,1,40,887,149.2,Paris,France,2,128.86,0
TXN-000410,2026-01-03 17:11:28,120.58,restaurant,refund,17,5,1,31,905,108.4,Shanghai,China,2,81.8,0
TXN-000411,2026-02-16 01:31:17,563.92,online_shopping,purchase,1,0,1,25,1646,67.2,Mexico City,Mexico,1,56.74,0
TXN-000412,2026-02-24 02:12:02,49.44,restaurant,purchase,2,1,0,56,1589,326.5,New York,USA,3,26.23,0
TXN-000413,2026-03-01 07:33:56,4165.48,cryptocurrency,payment,7,6,1,28,2927,2.9,Mexico City,Mexico,4,153.93,0
TXN-000414,2026-01-29 06:59:40,633.53,electronics,transfer,6,3,1,21,1096,129.5,Lagos,Nigeria,2,28.41,0
TXN-000415,2026-02-22 15:12:38,886.89,online_shopping,withdrawal,15,6,1,38,2977,352.2,Shanghai,China,0,62.09,0
TXN-000416,2026-02-10 07:27:09,3489.57,cryptocurrency,withdrawal,7,1,1,47,3318,152.0,Tokyo,Japan,2,50.75,1
TXN-000417,2026-02-24 08:14:51,87.71,utilities,refund,8,1,1,48,898,164.7,Toronto,Canada,2,50.36,0
TXN-000418,2026-02-21 11:04:02,851.26,gambling,purchase,11,5,1,49,965,334.5,Seoul,South Korea,0,16.88,0
TXN-000419,2026-02-04 21:35:10,130.35,clothing,payment,21,2,1,26,1527,40.0,Mexico City,Mexico,0,61.57,0
TXN-000420,2026-02-01 18:01:23,124.9,entertainment,transfer,18,6,0,33,1219,19.4,New York,USA,3,58.2,0
TXN-000421,2026-01-28 12:16:58,36.29,restaurant,purchase,12,2,1,22,680,245.3,Shanghai,China,3,100.47,0
TXN-000422,2026-01-24 00:38:29,485.19,online_shopping,purchase,0,5,1,41,31,125.5,Sydney,Australia,3,7.15,0
TXN-000423,2026-02-07 19:49:24,344.84,clothing,purchase,19,5,0,67,3458,28.4,New York,USA,2,31.71,0
TXN-000424,2026-01-12 04:33:21,267.02,online_shopping,withdrawal,4,0,1,42,2516,302.0,São Paulo,Brazil,3,48.05,0
TXN-000425,2026-02-09 17:22:49,3317.28,cryptocurrency,refund,17,0,1,39,1613,40.3,Lagos,Nigeria,2,72.84,0
TXN-000426,2026-01-26 04:59:54,843.42,healthcare,purchase,4,0,0,21,1565,12.3,New York,USA,1,13.8,0
TXN-000427,2026-01-30 18:52:38,609.9,online_shopping,withdrawal,18,4,1,19,1464,133.0,London,UK,6,73.08,0
